2024-06-13T13:49:04.553,1531.16069,-37.64471553
2024-06-13T13:49:04.799,1529.16205,-33.95773947
2024-06-13T13:49:05.048,1529.16329,-33.78823718
2024-06-13T13:49:05.275,1529.16418,-33.86158178
2024-06-13T13:49:05.514,1529.16447,-33.7675071
2024-06-13T13:49:05.748,1529.16378,-33.72634143
2024-06-13T13:49:06.012,1529.16341,-33.89339837
2024-06-13T13:49:06.235,1529.16338,-33.90405591
2024-06-13T13:49:06.462,1529.16297,-34.00116928
2024-06-13T13:49:06.709,1529.16284,-33.96855627
2024-06-13T13:49:06.933,1529.16269,-33.99027104
2024-06-13T13:49:07.178,1529.16324,-33.87216143
2024-06-13T13:49:07.415,1529.16327,-34.06713933
2024-06-13T13:49:07.680,1529.16288,-34.0560745
2024-06-13T13:49:07.904,1530.793,-38.53871964
2024-06-13T13:49:08.152,1529.31127,-38.38631998
2024-06-13T13:49:08.416,1529.31063,-38.15308569
2024-06-13T13:49:08.688,1531.71061,-38.09668302
2024-06-13T13:49:08.954,1531.70232,-38.04100348
2024-06-13T13:49:09.193,1531.70237,-37.87812396
2024-06-13T13:49:09.431,1529.55819,-36.81936665
2024-06-13T13:49:09.728,1529.55383,-33.84049948
2024-06-13T13:49:09.996,1529.55456,-33.81951903
2024-06-13T13:49:10.221,1529.55428,-33.86158178
2024-06-13T13:49:10.462,1529.55246,-33.7675071
2024-06-13T13:49:10.708,1529.55262,-33.91473966
2024-06-13T13:49:10.935,1529.55255,-33.80906669
2024-06-13T13:49:11.174,1529.55182,-33.7161107
2024-06-13T13:49:11.411,1529.5519,-34.00116928
2024-06-13T13:49:11.673,1529.55213,-33.87216143
2024-06-13T13:49:11.896,1529.55199,-33.89339837
2024-06-13T13:49:12.131,1529.55148,-33.93618635
2024-06-13T13:49:12.378,1529.55189,-33.94694954
2024-06-13T13:49:12.602,1529.55184,-34.15668776
2024-06-13T13:49:12.859,1530.07396,-38.44663963
2024-06-13T13:49:13.087,1530.54347,-38.29738285
2024-06-13T13:49:13.339,1532.32817,-38.18156412
2024-06-13T13:49:13.583,1530.61737,-38.23908741
2024-06-13T13:49:13.864,1530.61817,-38.32682665
2024-06-13T13:49:14.092,1530.61804,-38.18156412
2024-06-13T13:49:14.346,1531.22462,-38.04100348
2024-06-13T13:49:14.570,1529.93671,-36.84029655
2024-06-13T13:49:14.844,1529.92874,-34.68521083
2024-06-13T13:49:15.096,1529.93184,-34.65973894
2024-06-13T13:49:15.353,1529.93456,-34.54692884
2024-06-13T13:49:15.576,1529.93808,-34.58420756
2024-06-13T13:49:15.829,1529.94616,-34.68521083
2024-06-13T13:49:16.064,1529.94569,-34.67245621
2024-06-13T13:49:16.319,1529.94607,-34.59670525
2024-06-13T13:49:16.552,1529.94601,-34.55931956
2024-06-13T13:49:16.798,1529.94527,-34.58420756
2024-06-13T13:49:17.046,1529.94448,-34.54692884
2024-06-13T13:49:17.277,1529.94458,-34.57174573
2024-06-13T13:49:17.516,1529.94422,-34.92144128
2024-06-13T13:49:17.746,1529.94484,-34.76253533
2024-06-13T13:49:18.013,1530.61795,-38.50780887
2024-06-13T13:49:18.235,1530.61844,-38.35647144
2024-06-13T13:49:18.469,1530.61756,-38.23908741
2024-06-13T13:49:18.738,1531.22453,-38.12479279
2024-06-13T13:49:19.026,1530.33714,-36.94648631
2024-06-13T13:49:19.272,1530.33256,-34.31798276
2024-06-13T13:49:19.536,1530.33376,-34.20216403
2024-06-13T13:49:19.779,1530.33356,-34.16801226
2024-06-13T13:49:20.049,1530.33239,-34.15668776
2024-06-13T13:49:20.280,1530.33238,-34.08935393
2024-06-13T13:49:20.516,1530.33219,-34.225082
2024-06-13T13:49:20.755,1530.33198,-34.24812155
2024-06-13T13:49:21.011,1530.33219,-34.27128398
2024-06-13T13:49:21.232,1530.3324,-34.24812155
2024-06-13T13:49:21.477,1530.33215,-34.2365865
2024-06-13T13:49:21.717,1530.33237,-34.1453927
2024-06-13T13:49:21.980,1530.33223,-34.36518915
2024-06-13T13:49:22.205,1530.33287,-34.44905551
2024-06-13T13:49:22.438,1530.33357,-34.36518915
2024-06-13T13:49:22.687,1530.33332,-34.37707136
2024-06-13T13:49:22.911,1530.33282,-34.50996738
2024-06-13T13:49:23.166,1530.61879,-38.60120914
2024-06-13T13:49:23.398,1530.61833,-38.63279433
2024-06-13T13:49:23.648,1530.61866,-38.41637508
2024-06-13T13:49:23.872,1530.61869,-38.44663963
2024-06-13T13:49:24.117,1530.35767,-38.15308569
2024-06-13T13:49:24.362,1530.35656,-38.04100348
2024-06-13T13:49:24.619,1531.48156,-37.87812396
2024-06-13T13:49:24.877,1531.48113,-37.93174124
2024-06-13T13:49:25.110,1531.48128,-37.90484985
2024-06-13T13:49:25.390,1530.73995,-34.42492798
2024-06-13T13:49:25.659,1530.73116,-34.46116973
2024-06-13T13:49:25.882,1530.72399,-34.49771647
2024-06-13T13:49:26.132,1530.72433,-34.57174573
2024-06-13T13:49:26.375,1530.72374,-34.6470588
2024-06-13T13:49:26.607,1530.72374,-34.60923901
2024-06-13T13:49:26.843,1530.72366,-34.46116973
2024-06-13T13:49:27.075,1530.72338,-34.47331784
2024-06-13T13:49:27.328,1530.72334,-34.65973894
2024-06-13T13:49:27.554,1530.72317,-34.68521083
2024-06-13T13:49:27.794,1530.72328,-34.710833
2024-06-13T13:49:28.041,1531.21552,-38.47711656
2024-06-13T13:49:28.325,1532.10487,-37.95880017
2024-06-13T13:49:28.549,1530.61878,-38.32682665
2024-06-13T13:49:28.802,1530.61856,-38.32682665
2024-06-13T13:49:29.062,1530.61877,-38.15308569
2024-06-13T13:49:29.330,1532.10527,-38.04100348
2024-06-13T13:49:29.575,1528.99105,-38.09668302
2024-06-13T13:49:29.840,1529.8377,-38.12479279
2024-06-13T13:49:30.111,1529.83743,-38.21023053
2024-06-13T13:49:30.398,1531.10037,-34.58420756
2024-06-13T13:49:30.670,1531.10097,-34.41291429
2024-06-13T13:49:30.892,1531.10361,-34.44905551
2024-06-13T13:49:31.139,1531.10993,-34.49771647
2024-06-13T13:49:31.396,1531.11258,-34.3062609
2024-06-13T13:49:31.667,1531.11814,-34.38898616
2024-06-13T13:49:31.888,1531.11802,-34.38898616
2024-06-13T13:49:32.121,1531.11806,-34.50996738
2024-06-13T13:49:32.366,1531.11833,-34.53457337
2024-06-13T13:49:32.617,1531.11719,-34.42492798
2024-06-13T13:49:32.853,1531.48217,-38.23908741
2024-06-13T13:49:33.106,1530.95375,-38.01342913
2024-06-13T13:49:33.374,1530.95271,-38.04100348
2024-06-13T13:49:33.642,1530.95346,-38.18156412
2024-06-13T13:49:33.894,1530.95324,-37.95880017
2024-06-13T13:49:34.151,1531.51019,-36.75717545
2024-06-13T13:49:34.404,1531.50795,-33.79863945
2024-06-13T13:49:34.659,1531.50713,-33.77785977
2024-06-13T13:49:34.881,1531.50605,-33.80906669
2024-06-13T13:49:35.133,1531.50546,-33.79863945
2024-06-13T13:49:35.374,1531.50511,-33.79863945
2024-06-13T13:49:35.604,1531.50522,-33.70590401
2024-06-13T13:49:35.845,1531.50497,-33.80906669
2024-06-13T13:49:36.091,1531.50563,-33.90405591
2024-06-13T13:49:36.344,1531.50559,-34.03402904
2024-06-13T13:49:36.561,1531.50562,-33.92544977
2024-06-13T13:49:36.792,1531.50535,-34.04503778
2024-06-13T13:49:37.037,1531.50571,-33.93618635
2024-06-13T13:49:37.297,1531.50625,-34.00116928
2024-06-13T13:49:37.525,1531.50661,-34.10050399
2024-06-13T13:49:37.754,1531.50599,-34.17936637
2024-06-13T13:49:38.006,1530.6217,-38.50780887
2024-06-13T13:49:38.255,1529.83777,-38.29738285
2024-06-13T13:49:38.525,1530.61919,-38.29738285
2024-06-13T13:49:38.778,1530.30799,-38.18156412
2024-06-13T13:49:39.057,1532.10533,-38.04100348
2024-06-13T13:49:39.329,1531.88539,-37.01146924
2024-06-13T13:49:39.572,1531.91638,-36.05548319
2024-06-13T13:49:39.846,1531.90036,-34.0560745
2024-06-13T13:49:40.072,1531.89849,-34.2136079
2024-06-13T13:49:40.346,1531.89808,-34.12289035
2024-06-13T13:49:40.589,1531.89772,-34.02304814
2024-06-13T13:49:40.830,1531.89773,-34.27128398
2024-06-13T13:49:41.054,1531.89763,-34.2365865
2024-06-13T13:49:41.322,1531.89726,-34.04503778
2024-06-13T13:49:41.546,1531.89735,-34.225082
2024-06-13T13:49:41.775,1531.89686,-34.34152181
2024-06-13T13:49:42.021,1531.89698,-34.36518915
2024-06-13T13:49:42.266,1531.89717,-34.2945706
2024-06-13T13:49:42.506,1531.89719,-34.20216403
2024-06-13T13:49:42.729,1531.89716,-34.52225295
2024-06-13T13:49:42.977,1530.95391,-38.60120914
2024-06-13T13:49:43.225,1530.95441,-38.26813732
2024-06-13T13:49:43.507,1530.30878,-38.26813732
2024-06-13T13:49:43.761,1528.99198,-38.09668302
2024-06-13T13:49:44.028,1530.61959,-38.29738285
2024-06-13T13:49:44.294,1530.61934,-38.29738285
2024-06-13T13:49:44.536,1532.27432,-35.67030709
2024-06-13T13:49:44.793,1532.27368,-34.12289035
2024-06-13T13:49:45.054,1532.27507,-34.20216403
2024-06-13T13:49:45.310,1532.27789,-34.2365865
2024-06-13T13:49:45.551,1532.28633,-34.24812155
2024-06-13T13:49:45.786,1532.29158,-34.28291168
2024-06-13T13:49:46.029,1532.29226,-34.37707136
2024-06-13T13:49:46.302,1532.29131,-34.34152181
2024-06-13T13:49:46.542,1532.2919,-34.36518915
2024-06-13T13:49:46.776,1532.29145,-34.44905551
2024-06-13T13:49:47.021,1532.29116,-34.38898616
2024-06-13T13:49:47.281,1532.28956,-34.48550002
2024-06-13T13:49:47.517,1532.29005,-34.46116973
2024-06-13T13:49:47.746,1532.29043,-34.28291168
2024-06-13T13:49:47.996,1530.61827,-38.35647144
2024-06-13T13:49:48.254,1530.61908,-38.569852
2024-06-13T13:49:48.506,1529.83794,-38.18156412
2024-06-13T13:49:48.761,1530.61983,-38.32682665
2024-06-13T13:49:49.041,1530.35797,-38.12479279
2024-06-13T13:49:49.321,1530.35784,-38.12479279
2024-06-13T13:49:49.545,1531.48171,-38.09668302
2024-06-13T13:49:49.815,1531.22637,-38.15308569
2024-06-13T13:49:50.064,1529.62046,-38.26813732
2024-06-13T13:49:50.357,1532.68504,-36.94648631
2024-06-13T13:49:50.628,1532.68275,-34.55931956
2024-06-13T13:49:50.898,1532.68059,-34.49771647
2024-06-13T13:49:51.142,1532.68154,-34.43697499
2024-06-13T13:49:51.379,1532.68137,-34.32973634
2024-06-13T13:49:51.649,1532.68091,-34.36518915
2024-06-13T13:49:51.871,1532.68096,-34.46116973
2024-06-13T13:49:52.106,1532.68077,-34.47331784
2024-06-13T13:49:52.354,1532.68086,-34.48550002
2024-06-13T13:49:52.615,1532.68028,-34.42492798
2024-06-13T13:49:52.847,1532.6814,-38.09668302
2024-06-13T13:49:53.098,1531.56941,-38.38631998
2024-06-13T13:49:53.365,1531.48238,-38.12479279
2024-06-13T13:49:53.639,1531.56389,-37.98602876
2024-06-13T13:49:53.895,1531.22588,-38.15308569
2024-06-13T13:49:54.174,1531.48235,-38.04100348
2024-06-13T13:49:54.431,1531.48182,-38.01342913
2024-06-13T13:49:54.678,1531.56378,-38.04100348
2024-06-13T13:49:54.911,1531.48129,-38.18156412
2024-06-13T13:49:55.165,1531.35569,-36.88246139
2024-06-13T13:49:55.421,1533.09059,-34.8945499
2024-06-13T13:49:55.690,1533.08664,-34.11168274
2024-06-13T13:49:55.933,1533.07432,-34.12289035
2024-06-13T13:49:56.173,1533.07408,-34.28291168
2024-06-13T13:49:56.424,1533.07276,-34.35333936
2024-06-13T13:49:56.671,1533.07218,-34.34152181
2024-06-13T13:49:56.902,1533.07234,-34.225082
2024-06-13T13:49:57.143,1533.07254,-34.225082
2024-06-13T13:49:57.378,1533.0725,-34.34152181
2024-06-13T13:49:57.647,1533.0724,-34.20216403
2024-06-13T13:49:57.869,1533.07352,-37.6700389
2024-06-13T13:49:58.136,1530.31023,-38.18156412
2024-06-13T13:49:58.389,1530.30812,-37.87812396
2024-06-13T13:49:58.674,1531.48221,-38.09668302
2024-06-13T13:49:58.914,1531.48154,-38.50780887
2024-06-13T13:49:59.104,1531.48261,-38.569852
2024-06-13T13:49:59.334,1531.47954,-37.39928612
2024-06-13T13:49:59.518,1533.45648,-36.92503962
2024-06-13T13:49:59.724,1533.45208,-34.15668776
2024-06-13T13:49:59.962,1533.45499,-33.95773947
2024-06-13T13:50:00.143,1533.45717,-34.04503778
2024-06-13T13:50:00.336,1533.46069,-33.97940009
2024-06-13T13:50:00.521,1533.46304,-34.13412695
2024-06-13T13:50:00.756,1533.46839,-34.04503778
2024-06-13T13:50:01.024,1533.46785,-33.97940009
2024-06-13T13:50:01.294,1533.46762,-34.17936637
2024-06-13T13:50:01.532,1533.46743,-34.3062609
2024-06-13T13:50:01.770,1533.46749,-34.31798276
2024-06-13T13:50:02.011,1533.46703,-34.13412695
2024-06-13T13:50:02.273,1533.46687,-34.25968732
2024-06-13T13:50:02.499,1533.46677,-34.06713933
2024-06-13T13:50:02.731,1533.46662,-34.16801226
2024-06-13T13:50:02.979,1533.46594,-37.54487332
2024-06-13T13:50:03.229,1531.2516,-38.53871964
2024-06-13T13:50:03.484,1531.68842,-38.21023053
2024-06-13T13:50:03.715,1531.25216,-38.26813732
2024-06-13T13:50:03.988,1531.25325,-38.29738285
2024-06-13T13:50:04.244,1531.24995,-37.90484985
2024-06-13T13:50:04.518,1533.85701,-34.20216403
2024-06-13T13:50:04.750,1533.85703,-34.25968732
2024-06-13T13:50:04.990,1533.85737,-34.20216403
2024-06-13T13:50:05.236,1533.85628,-34.32973634
2024-06-13T13:50:05.476,1533.85627,-34.24812155
2024-06-13T13:50:05.702,1533.85586,-34.31798276
2024-06-13T13:50:05.954,1533.85609,-34.28291168
2024-06-13T13:50:06.176,1533.85593,-34.32973634
2024-06-13T13:50:06.427,1533.85618,-34.37707136
2024-06-13T13:50:06.669,1533.85567,-34.48550002
2024-06-13T13:50:06.902,1533.85606,-34.50996738
2024-06-13T13:50:07.144,1533.85613,-34.53457337
2024-06-13T13:50:07.389,1533.85651,-34.57174573
2024-06-13T13:50:07.637,1533.85666,-34.58420756
2024-06-13T13:50:07.862,1533.85608,-36.92503962
2024-06-13T13:50:08.100,1532.1057,-38.35647144
2024-06-13T13:50:08.358,1530.61919,-38.35647144
2024-06-13T13:50:08.647,1528.75694,-38.26813732
2024-06-13T13:50:08.895,1528.75676,-38.23908741
2024-06-13T13:50:09.139,1531.05186,-38.15308569
2024-06-13T13:50:09.366,1531.05159,-37.56961951
2024-06-13T13:50:09.634,1534.25477,-34.2945706
2024-06-13T13:50:09.857,1534.25053,-34.28291168
2024-06-13T13:50:10.091,1534.25069,-34.28291168
2024-06-13T13:50:10.333,1534.25071,-34.2945706
2024-06-13T13:50:10.591,1534.24889,-34.32973634
2024-06-13T13:50:10.819,1534.24936,-34.2365865
2024-06-13T13:50:11.048,1534.24919,-34.20216403
2024-06-13T13:50:11.304,1534.24912,-34.2136079
2024-06-13T13:50:11.546,1534.24846,-34.43697499
2024-06-13T13:50:11.804,1534.24849,-34.32973634
2024-06-13T13:50:12.029,1534.24855,-34.53457337
2024-06-13T13:50:12.282,1534.24873,-34.44905551
2024-06-13T13:50:12.507,1534.24849,-34.44905551
2024-06-13T13:50:12.758,1534.24805,-36.77780705
2024-06-13T13:50:12.996,1530.6196,-38.44663963
2024-06-13T13:50:13.265,1530.61979,-38.29738285
2024-06-13T13:50:13.512,1531.25237,-38.23908741
2024-06-13T13:50:13.765,1529.66637,-38.06875402
2024-06-13T13:50:14.021,1531.71716,-38.18156412
2024-06-13T13:50:14.296,1531.71702,-38.04100348
2024-06-13T13:50:14.520,1531.71693,-37.95880017
2024-06-13T13:50:14.774,1531.71693,-38.01342913
2024-06-13T13:50:15.022,1529.03064,-37.90484985
2024-06-13T13:50:15.297,1531.25294,-36.79853714
2024-06-13T13:50:15.545,1534.62882,-34.98940738
2024-06-13T13:50:15.822,1534.63169,-33.7675071
2024-06-13T13:50:16.054,1534.63534,-33.73659633
2024-06-13T13:50:16.310,1534.6381,-33.82999659
2024-06-13T13:50:16.553,1534.64281,-34.03402904
2024-06-13T13:50:16.810,1534.6443,-33.97940009
2024-06-13T13:50:17.038,1534.64419,-33.82999659
2024-06-13T13:50:17.287,1534.6447,-33.86158178
2024-06-13T13:50:17.511,1534.64479,-34.10050399
2024-06-13T13:50:17.767,1534.64373,-36.23423043
2024-06-13T13:50:18.001,1531.16492,-38.29738285
2024-06-13T13:50:18.248,1531.42193,-38.26813732
2024-06-13T13:50:18.472,1530.95554,-38.32682665
2024-06-13T13:50:18.718,1531.71709,-38.18156412
2024-06-13T13:50:18.986,1531.71356,-37.25842151
2024-06-13T13:50:19.253,1535.03826,-36.40164518
2024-06-13T13:50:19.496,1535.03678,-34.57174573
2024-06-13T13:50:19.768,1535.03544,-34.62180905
2024-06-13T13:50:20.000,1535.03563,-34.74955193
2024-06-13T13:50:20.266,1535.03427,-34.55931956
2024-06-13T13:50:20.488,1535.03452,-34.59670525
2024-06-13T13:50:20.716,1535.03384,-34.76253533
2024-06-13T13:50:20.963,1535.03384,-34.54692884
2024-06-13T13:50:21.205,1535.03403,-34.78861916
2024-06-13T13:50:21.447,1535.03401,-34.57174573
2024-06-13T13:50:21.678,1535.03382,-34.73660723
2024-06-13T13:50:21.945,1535.03418,-34.710833
2024-06-13T13:50:22.166,1535.03428,-34.84126156
2024-06-13T13:50:22.423,1535.03514,-34.68521083
2024-06-13T13:50:22.654,1535.03524,-34.88116639
2024-06-13T13:50:22.902,1535.03494,-36.51695137
2024-06-13T13:50:23.130,1530.80374,-38.41637508
2024-06-13T13:50:23.377,1531.71814,-38.23908741
2024-06-13T13:50:23.645,1531.2529,-38.12479279
2024-06-13T13:50:23.913,1531.25188,-38.26813732
2024-06-13T13:50:24.137,1531.37994,-38.23908741
2024-06-13T13:50:24.407,1531.71722,-38.38631998
2024-06-13T13:50:24.668,1531.25297,-38.23908741
2024-06-13T13:50:24.918,1531.71795,-38.29738285
2024-06-13T13:50:25.163,1531.71704,-38.35647144
2024-06-13T13:50:25.438,1535.44704,-35.30177984
2024-06-13T13:50:25.666,1535.44295,-34.52225295
2024-06-13T13:50:25.936,1535.42961,-34.50996738
2024-06-13T13:50:26.159,1535.42923,-34.55931956
2024-06-13T13:50:26.393,1535.42809,-34.2945706
2024-06-13T13:50:26.638,1535.42782,-34.03402904
2024-06-13T13:50:26.895,1535.42755,-34.60923901
2024-06-13T13:50:27.122,1535.42752,-34.62180905
2024-06-13T13:50:27.350,1535.42748,-34.43697499
2024-06-13T13:50:27.598,1535.4277,-34.55931956
2024-06-13T13:50:27.820,1535.42751,-34.6470588
2024-06-13T13:50:28.061,1530.80351,-38.53871964
2024-06-13T13:50:28.305,1531.71559,-38.06875402
2024-06-13T13:50:28.565,1531.48417,-38.26813732
2024-06-13T13:50:28.814,1531.71635,-38.32682665
2024-06-13T13:50:29.072,1531.37814,-38.09668302
2024-06-13T13:50:29.331,1531.70535,-38.12479279
2024-06-13T13:50:29.598,1535.81,-34.36518915
2024-06-13T13:50:29.822,1535.81077,-34.34152181
2024-06-13T13:50:30.054,1535.81312,-34.2365865
2024-06-13T13:50:30.300,1535.81556,-34.2365865
2024-06-13T13:50:30.559,1535.82469,-34.31798276
2024-06-13T13:50:30.787,1535.82459,-34.37707136
2024-06-13T13:50:31.015,1535.82418,-34.42492798
2024-06-13T13:50:31.272,1535.82426,-34.36518915
2024-06-13T13:50:31.519,1535.82397,-34.48550002
2024-06-13T13:50:31.774,1535.82386,-34.2945706
2024-06-13T13:50:32.015,1535.82328,-34.43697499
2024-06-13T13:50:32.276,1535.82334,-34.44905551
2024-06-13T13:50:32.494,1535.82324,-34.57174573
2024-06-13T13:50:32.753,1535.82282,-35.63837353
2024-06-13T13:50:32.983,1530.7157,-38.569852
2024-06-13T13:50:33.255,1530.31821,-38.41637508
2024-06-13T13:50:33.503,1529.64936,-38.06875402
2024-06-13T13:50:33.757,1530.36211,-38.06875402
2024-06-13T13:50:34.010,1530.31899,-38.06875402
2024-06-13T13:50:34.280,1531.38974,-36.77780705
2024-06-13T13:50:34.539,1536.21751,-34.62180905
2024-06-13T13:50:34.807,1536.21571,-34.73660723
2024-06-13T13:50:35.044,1536.21534,-34.9757288
2024-06-13T13:50:35.288,1536.21502,-34.90797478
2024-06-13T13:50:35.549,1536.21426,-34.8945499
2024-06-13T13:50:35.776,1536.21452,-34.80172006
2024-06-13T13:50:36.004,1536.21418,-34.8945499
2024-06-13T13:50:36.256,1536.21412,-34.867824
2024-06-13T13:50:36.477,1536.21373,-34.92144128
2024-06-13T13:50:36.728,1536.21394,-34.88116639
2024-06-13T13:50:36.964,1536.21426,-34.80172006
2024-06-13T13:50:37.229,1536.21443,-35.04455662
2024-06-13T13:50:37.453,1536.21481,-34.98940738
2024-06-13T13:50:37.686,1536.2148,-35.01689446
2024-06-13T13:50:37.930,1536.21478,-35.78396073
2024-06-13T13:50:38.149,1530.58995,-38.569852
2024-06-13T13:50:38.406,1530.98626,-38.15308569
2024-06-13T13:50:38.638,1531.48362,-38.44663963
2024-06-13T13:50:38.880,1531.71637,-38.18156412
2024-06-13T13:50:39.115,1531.48361,-37.93174124
2024-06-13T13:50:39.362,1536.62637,-34.88116639
2024-06-13T13:50:39.609,1536.61804,-34.28291168
2024-06-13T13:50:39.841,1536.61078,-34.42492798
2024-06-13T13:50:40.084,1536.60998,-34.31798276
2024-06-13T13:50:40.323,1536.60926,-34.37707136
2024-06-13T13:50:40.575,1536.60887,-34.48550002
2024-06-13T13:50:40.797,1536.60816,-34.47331784
2024-06-13T13:50:41.044,1536.60765,-34.44905551
2024-06-13T13:50:41.282,1536.60811,-34.52225295
2024-06-13T13:50:41.546,1536.60753,-34.65973894
2024-06-13T13:50:41.771,1536.60762,-34.65973894
